,video_title,video_link,video_views,video_duration,video_availability,channel_id
71,Mark Cuban Exposes Why Bitcoin Is Special,https://www.youtube.com/watch?v=JmQmEZfsQGQ,4757,6:52,1,UCMUWLmu8UENZxSJEFMDicJA
272,Rare Drake Interview Before He Was Famous,https://www.youtube.com/watch?v=4kcuN84RuFs,4879,7:42,1,UCMUWLmu8UENZxSJEFMDicJA
163,Chamillionaire's Best Advice For Tech Investor Rappers,https://www.youtube.com/watch?v=tWciA6rEqxs,4999,5:29,1,UCMUWLmu8UENZxSJEFMDicJA
126,How A College Intern Got Ice Cube Into Acting,https://www.youtube.com/watch?v=7ZmZao9CM_A,5040,10:02,1,UCMUWLmu8UENZxSJEFMDicJA
206,Does Spotify Own Distrokid?,https://www.youtube.com/watch?v=43ZV4Hv4kU0,5224,7:06,1,UCMUWLmu8UENZxSJEFMDicJA
61,"How $300 Made Me $300,000 In 3 Years (Read Description)",https://www.youtube.com/watch?v=rjJs5L8aYcM,5292,4:39,1,UCMUWLmu8UENZxSJEFMDicJA
223,How A High School Dropout Invented Flamin’ Hot Cheetos,https://www.youtube.com/watch?v=HsjmnUoqTwg,5303,10:03,1,UCMUWLmu8UENZxSJEFMDicJA
211,The Story Behind Jay Z’s Classic Song “Say Hello”,https://www.youtube.com/watch?v=7Sc2kzgzlBs,5398,8:15,1,UCMUWLmu8UENZxSJEFMDicJA
246,How Doing Dumb Sh** Got Mark Cuban Rich,https://www.youtube.com/watch?v=_AcPTDGb5eY,5463,6:46,1,UCMUWLmu8UENZxSJEFMDicJA
259,Mark Cuban's #1 Piece of Advice For Entrepreneurs,https://www.youtube.com/watch?v=VLR8kXqQI1c,5465,7:16,1,UCMUWLmu8UENZxSJEFMDicJA
172,How Does Facebook Make Money?,https://www.youtube.com/watch?v=-wsDkMOn7uk,5475,11:47,1,UCMUWLmu8UENZxSJEFMDicJA
264,Steve Stoute Compares Record Deals To Sharecropping,https://www.youtube.com/watch?v=9AIXFg1IPcg,5505,6:26,1,UCMUWLmu8UENZxSJEFMDicJA
267,Is Rap Too Sensitive Now?,https://www.youtube.com/watch?v=tOizVlz4uQ4,5556,8:05,1,UCMUWLmu8UENZxSJEFMDicJA
194,This Is Why Mark Cuban Is Worth $4 Billion,https://www.youtube.com/watch?v=oqTp92JJL4k,5660,10:18,1,UCMUWLmu8UENZxSJEFMDicJA
119,"How To Get 100,000 YouTube Subscribers: Thumbnail Tutorial",https://www.youtube.com/watch?v=U95qAcrJ6yc,5703,8:10,1,UCMUWLmu8UENZxSJEFMDicJA
238,Tech Millionaire Ryan Leslie Admits Our Phones Are Listening,https://www.youtube.com/watch?v=-a41VsT2848,5771,9:06,1,UCMUWLmu8UENZxSJEFMDicJA
52,5 High-Paying Side Hustles For Rappers In 2023,https://www.youtube.com/watch?v=DrRDzXXShHI,5956,20:09,1,UCMUWLmu8UENZxSJEFMDicJA
46,4 EASY Ways BLACK PEOPLE Can Make Money Online (Work From Home Jobs 2023),https://www.youtube.com/watch?v=abh2LS9mrTg,5959,22:40,1,UCMUWLmu8UENZxSJEFMDicJA
243,Are Record Labels Bad?,https://www.youtube.com/watch?v=NIapU5TqoSA,5977,8:59,1,UCMUWLmu8UENZxSJEFMDicJA
287,Drake's Mom Shopped His Mixtape When He Was Independent,https://www.youtube.com/watch?v=R2ScdNAQ64U,6010,7:27,1,UCMUWLmu8UENZxSJEFMDicJA
197,Jake Paul Says YouTube Is Harder Than Boxing.,https://www.youtube.com/watch?v=N3bax34Nmdw,6073,6:29,1,UCMUWLmu8UENZxSJEFMDicJA
182,Why Did $165M NBA Star Amar’e Stoudemire Start A Wine Business,https://www.youtube.com/watch?v=xck_Z7bEKmM,6198,8:36,1,UCMUWLmu8UENZxSJEFMDicJA
141,How Fabolous Made Mitchell & Ness Throwback Jerseys Popular,https://www.youtube.com/watch?v=rtU0Z9dc070,6247,10:26,1,UCMUWLmu8UENZxSJEFMDicJA
248,Gilbert Arenas Asked LeBron For An Unpaid Internship With The Lakers,https://www.youtube.com/watch?v=6-oi05pa3dQ,6262,11:04,1,UCMUWLmu8UENZxSJEFMDicJA
234,Does Distrokid Promote Your Music?,https://www.youtube.com/watch?v=F_zoygpwalU,6286,6:13,1,UCMUWLmu8UENZxSJEFMDicJA
270,Why Drake Dropped Out Of School To Pursue Music,https://www.youtube.com/watch?v=PIn3-tdnDOs,6331,6:46,1,UCMUWLmu8UENZxSJEFMDicJA
220,"Why David Goggins Turned Down $300,000",https://www.youtube.com/watch?v=_DhbEs22hZg,6334,8:27,1,UCMUWLmu8UENZxSJEFMDicJA
128,How Did Ice Cube Meet Dr. Dre?,https://www.youtube.com/watch?v=6LYbRLG7SX8,6572,8:08,1,UCMUWLmu8UENZxSJEFMDicJA
256,How Russ Made His Career Pandemic Proof,https://www.youtube.com/watch?v=xnPZcWw9jJk,6592,6:27,1,UCMUWLmu8UENZxSJEFMDicJA
173,How Black People Got FitBit Bought For $2.1B,https://www.youtube.com/watch?v=4EuBtlzG3fE,6636,8:15,1,UCMUWLmu8UENZxSJEFMDicJA
66,How To Become A Music Manager,https://www.youtube.com/watch?v=IfLudpJM_Rw,6641,8:30,1,UCMUWLmu8UENZxSJEFMDicJA
168,How My Jay-Z Video Got 1 Million Views On YouTube,https://www.youtube.com/watch?v=k9fUcGZkAxM,6654,8:37,1,UCMUWLmu8UENZxSJEFMDicJA
94,"T Pain Wrote The Hooks To ""Low"" And ""Shawty"" The Same Night",https://www.youtube.com/watch?v=3iGEif6CL5g,6659,6:48,1,UCMUWLmu8UENZxSJEFMDicJA
212,Russ To Artists:  “Nipsey Dies In Vain If You Don’t Own Your Masters”,https://www.youtube.com/watch?v=xHvDHrY8AF8,6708,7:25,1,UCMUWLmu8UENZxSJEFMDicJA
282,How This Guy Became Drake's Personal Photographer,https://www.youtube.com/watch?v=fKUfeEBHOQg,6789,7:23,1,UCMUWLmu8UENZxSJEFMDicJA
145,Dreamville's President Ib Speaks On J. Cole's Work Ethic,https://www.youtube.com/watch?v=FEZlVoZmE3U,6795,8:06,1,UCMUWLmu8UENZxSJEFMDicJA
70,Meek Mill Exposes Music Industry Secrets: Bad Managers,https://www.youtube.com/watch?v=okleqL0qyjk,6808,5:45,1,UCMUWLmu8UENZxSJEFMDicJA
277,Behind The Scenes Of Drake's Scorpion Tour,https://www.youtube.com/watch?v=x5EJbwhDifY,6889,10:22,1,UCMUWLmu8UENZxSJEFMDicJA
195,"Daymond John: What would you do with $1,000,000?",https://www.youtube.com/watch?v=U2KReLysSlU,6905,8:02,1,UCMUWLmu8UENZxSJEFMDicJA
225,Russ Almost Ran Up on Drake and Future’s Studio Session,https://www.youtube.com/watch?v=0BnZhEZ-DTQ,7022,6:40,1,UCMUWLmu8UENZxSJEFMDicJA
301,Jay-Z On Record Labels Being Out Of Touch,https://www.youtube.com/watch?v=45K2BaBHjpg,7073,5:19,1,UCMUWLmu8UENZxSJEFMDicJA
242,How To Get More Followers On Instagram And YouTube,https://www.youtube.com/watch?v=F62lYE5mhuk,7079,10:16,1,UCMUWLmu8UENZxSJEFMDicJA
183,Donald Glover's Secret To Success,https://www.youtube.com/watch?v=Nm2EKl5SVBk,7105,8:02,1,UCMUWLmu8UENZxSJEFMDicJA
123,How Grant Cardone and Tai Lopez Got So Rich,https://www.youtube.com/watch?v=qZAyCLG74LI,7192,10:05,1,UCMUWLmu8UENZxSJEFMDicJA
203,Jeff Bezos’ Plan To Build Amazon in 1999,https://www.youtube.com/watch?v=p22glu0FASQ,7214,14:58,1,UCMUWLmu8UENZxSJEFMDicJA
98,Music Marketing Expert Exposes: Best Music Business Books,https://www.youtube.com/watch?v=-GqHk3RdYdE,7221,10:03,1,UCMUWLmu8UENZxSJEFMDicJA
237,How Tyler Perry Made $75 Million Off Madea,https://www.youtube.com/watch?v=2g7yscGp8mc,7278,11:22,1,UCMUWLmu8UENZxSJEFMDicJA
214,Shaq Was An Early Investor In Google,https://www.youtube.com/watch?v=E7qdMDImuzU,7346,9:20,1,UCMUWLmu8UENZxSJEFMDicJA
142,Billionaire Elon Musk Advice to Entrepreneurs,https://www.youtube.com/watch?v=31Kfk9KAt0k,7356,8:53,1,UCMUWLmu8UENZxSJEFMDicJA
265,The Moment Jay Z Knew He Was The Best,https://www.youtube.com/watch?v=J2SVdspxGSQ,7396,5:16,1,UCMUWLmu8UENZxSJEFMDicJA
231,How To Start A Weed Business,https://www.youtube.com/watch?v=5giZ8E7kLpU,7415,9:48,1,UCMUWLmu8UENZxSJEFMDicJA
114,How Justin Timberlake Made The Best Part In Beyoncé’s “Partition”,https://www.youtube.com/watch?v=S72Iy1_0d-8,7465,7:20,1,UCMUWLmu8UENZxSJEFMDicJA
99,"How I Got 4,000,000 YouTube Shorts Views in 21 Days",https://www.youtube.com/watch?v=54Bmy_1rHtY,7587,14:30,1,UCMUWLmu8UENZxSJEFMDicJA
268,Russ On Why XXL Freshman List Doesn't Matter,https://www.youtube.com/watch?v=H5D2hVaNQXI,7663,6:58,1,UCMUWLmu8UENZxSJEFMDicJA
110,Was The Gap's CEO Comments About Kanye West Racist?,https://www.youtube.com/watch?v=w6yQHmkazxY,7817,5:42,1,UCMUWLmu8UENZxSJEFMDicJA
283,"How Drake and Noah ""40"" Shebib Met",https://www.youtube.com/watch?v=CGdAAHsR9yY,7871,7:47,1,UCMUWLmu8UENZxSJEFMDicJA
90,Ice Cube Bragging On Dr Dre's Producer Genius Is Dope,https://www.youtube.com/watch?v=HYOtQRpIQPQ,7893,9:14,1,UCMUWLmu8UENZxSJEFMDicJA
216,"Teddy Riley gives Pharrell, Timbaland and Pusha T Dope Advice",https://www.youtube.com/watch?v=msv62CUfLMA,7921,4:43,1,UCMUWLmu8UENZxSJEFMDicJA
193,Why Grant Cardone Sent Out 400 Million Emails,https://www.youtube.com/watch?v=RU0EcXGEV8I,7926,8:26,1,UCMUWLmu8UENZxSJEFMDicJA
204,"Ice T Predicts Streaming, iPhones and YouTube in 1999",https://www.youtube.com/watch?v=PTiqf9H9Mu0,7963,9:05,1,UCMUWLmu8UENZxSJEFMDicJA
295,How Ryan Leslie Became A Millionaire,https://www.youtube.com/watch?v=SybVlP_vxk8,8033,7:31,1,UCMUWLmu8UENZxSJEFMDicJA
80,T-Pain Exposes Music Industry Secrets: Bad Co-Signs | Content Marketing,https://www.youtube.com/watch?v=MB2-cQw9oaw,8053,6:40,1,UCMUWLmu8UENZxSJEFMDicJA
241,Why Kanye Isn't Scared To Fail,https://www.youtube.com/watch?v=Sl3h7TaqN1w,8131,9:23,1,UCMUWLmu8UENZxSJEFMDicJA
291,Ed Sheeran's Advice To Artists Who Wanna Make It,https://www.youtube.com/watch?v=OJ9KCcN4XS4,8181,6:45,1,UCMUWLmu8UENZxSJEFMDicJA
286,Kanye West On How Record Deals Can Be More Fair,https://www.youtube.com/watch?v=_NEA7BCb3aM,8188,8:41,1,UCMUWLmu8UENZxSJEFMDicJA
113,Ice Cube Almost Threw NWA's Biggest Song In The Trash,https://www.youtube.com/watch?v=9sZIlvbTB9I,8192,8:46,1,UCMUWLmu8UENZxSJEFMDicJA
244,Why Do People Hate Russ?,https://www.youtube.com/watch?v=B6jnqtYP73c,8288,11:03,1,UCMUWLmu8UENZxSJEFMDicJA
239,3 Ways Producers Make Money From Their Beats,https://www.youtube.com/watch?v=PiXBooFKutM,8324,7:36,1,UCMUWLmu8UENZxSJEFMDicJA
122,"House Party 3 Flopping Got Chris Tucker ""Smokey"" In ""Friday""",https://www.youtube.com/watch?v=jYYRu9pGVuQ,8525,8:36,1,UCMUWLmu8UENZxSJEFMDicJA
117,Kanye West Producer Drumma Boy Breaks Down The Music Business,https://www.youtube.com/watch?v=ySbAEBf2jRA,8539,6:10,1,UCMUWLmu8UENZxSJEFMDicJA
190,How Jay-Z and Timbaland Made “Jigga What”,https://www.youtube.com/watch?v=tyRZKwpziws,8616,8:17,1,UCMUWLmu8UENZxSJEFMDicJA
297,Jay-Z On Preying On The Downfall Of Others,https://www.youtube.com/watch?v=oae_IPOYSvc,8629,6:04,1,UCMUWLmu8UENZxSJEFMDicJA
201,Why Chadwick Boseman Worked For Free,https://www.youtube.com/watch?v=JoJ7-Pnd09w,8695,7:50,1,UCMUWLmu8UENZxSJEFMDicJA
255,How Tyler Perry Used E Mail Marketing To Make $20 Million,https://www.youtube.com/watch?v=IR736_tMHu8,8921,7:22,1,UCMUWLmu8UENZxSJEFMDicJA
120,"Dr. Dre Didn't Want To Make NWA's ""F Da Police""",https://www.youtube.com/watch?v=-66vnFt2oKE,8955,7:26,1,UCMUWLmu8UENZxSJEFMDicJA
187,"How Beyonce, Kanye and Rihanna Made $9M Doing Nothing",https://www.youtube.com/watch?v=fb2VSAnHV6o,8958,6:49,1,UCMUWLmu8UENZxSJEFMDicJA
118,Did Ed Sheeran Use Black People To Kick Off His Career?,https://www.youtube.com/watch?v=9zaFE3TLR3U,9113,9:54,1,UCMUWLmu8UENZxSJEFMDicJA
143,How $60M NBA Player Baron Davis Became An Owner In Vitamin Water,https://www.youtube.com/watch?v=wIUP56tn-wI,9120,11:42,1,UCMUWLmu8UENZxSJEFMDicJA
278,These Are The Labels Who Wanted To Sign Drake,https://www.youtube.com/watch?v=inXZ_lR7Qko,9178,8:24,1,UCMUWLmu8UENZxSJEFMDicJA
63,"Grant Cardone Interview w/ DorianGroup82: From $0 To $1,300,000,000",https://www.youtube.com/watch?v=54WrA7MduAY,9236,54:44,1,UCMUWLmu8UENZxSJEFMDicJA
67,Kevin Hart Exposes How He Grew So Fast,https://www.youtube.com/watch?v=VC-1THSl_DU,9247,10:45,1,UCMUWLmu8UENZxSJEFMDicJA
79,How $180M NBA Star Andre Iguodala Invested In 55 Tech StartUps,https://www.youtube.com/watch?v=IJmH4rfEG4I,9317,8:23,1,UCMUWLmu8UENZxSJEFMDicJA
191,This Fake AI Version Of Travis Scott Sounds Just Like Him 🤯,https://www.youtube.com/watch?v=oGs4AUymbCc,9377,9:05,1,UCMUWLmu8UENZxSJEFMDicJA
133,Ice Cube Had To Hang Platinum Plaques In His Mom’s Kitchen,https://www.youtube.com/watch?v=Zr1ipJGIvtE,9401,8:30,1,UCMUWLmu8UENZxSJEFMDicJA
279,T.I. Passed On Signing Drake,https://www.youtube.com/watch?v=9W0cr_qijnw,9537,7:14,1,UCMUWLmu8UENZxSJEFMDicJA
280,"Nas Signed His First Deal For $30,000",https://www.youtube.com/watch?v=6dQCrdRSr4c,9574,6:55,1,UCMUWLmu8UENZxSJEFMDicJA
299,Dr. Dre Made $0.02 Per Record Sold With NWA,https://www.youtube.com/watch?v=k7vdslY2HV4,9726,6:27,1,UCMUWLmu8UENZxSJEFMDicJA
261,Jim Jones Passed On Signing Drake and J. Cole,https://www.youtube.com/watch?v=SVyNFC9hJzQ,9810,8:13,1,UCMUWLmu8UENZxSJEFMDicJA
222,How The Food Truck Business Works,https://www.youtube.com/watch?v=8eK0a5fZ-R8,10141,12:04,1,UCMUWLmu8UENZxSJEFMDicJA
247,How Elon Musk Is Making His Fans Millionaires,https://www.youtube.com/watch?v=AZMkBAwssCE,10162,10:38,1,UCMUWLmu8UENZxSJEFMDicJA
