,video_title,video_link,video_views,video_duration,video_availability,channel_id
16,Someone might Steal Your Idea - What can you do about it,https://www.youtube.com/watch?v=e3o4Kczx_4Y,4889,8:53,1,UCHiSUe3Bo5cRMhE6BjttNUA
32,"Total Addressable Market, How to Find TAM [in 2022]",https://www.youtube.com/watch?v=hcFUHzMkGBo,4918,7:52,1,UCHiSUe3Bo5cRMhE6BjttNUA
2,What Happened to Silicon Valley Bank? [SVB Explained],https://www.youtube.com/watch?v=XD3LayjKU3c,6446,8:25,1,UCHiSUe3Bo5cRMhE6BjttNUA
29,How to get the First 100 Customers,https://www.youtube.com/watch?v=KYtkyOpjXFw,7676,10:00,1,UCHiSUe3Bo5cRMhE6BjttNUA
33,How to go Viral on LinkedIn [5 Viral Tips],https://www.youtube.com/watch?v=9CPXDKcbWv8,8519,15:36,1,UCHiSUe3Bo5cRMhE6BjttNUA
30,What investors look for in a founder,https://www.youtube.com/watch?v=n-3Bb1ByRa8,15962,19:20,1,UCHiSUe3Bo5cRMhE6BjttNUA
11,"How to Fix Twitter [In Months, Not Days]",https://www.youtube.com/watch?v=hbMwRBz2hoA,16592,13:17,1,UCHiSUe3Bo5cRMhE6BjttNUA
21,How to Launch & Grow an App [in 2022],https://www.youtube.com/watch?v=Zd9hRzUWbsY,35923,16:45,1,UCHiSUe3Bo5cRMhE6BjttNUA
31,Ultimate Pitch Deck Guide with Examples [in 2022],https://www.youtube.com/watch?v=iHNwH4oiPIE,41335,17:35,1,UCHiSUe3Bo5cRMhE6BjttNUA
35,9 Things you should NEVER say to an Investor,https://www.youtube.com/watch?v=9yZsTCoEzZk,49144,16:49,1,UCHiSUe3Bo5cRMhE6BjttNUA
23,Twitter Marketing [Tactics & Hacks in 2023],https://www.youtube.com/watch?v=glFHnwmAogk,96346,8:17,1,UCHiSUe3Bo5cRMhE6BjttNUA
34,How to Make an App [in 2022],https://www.youtube.com/watch?v=HSq5wntbkck,369007,10:04,1,UCHiSUe3Bo5cRMhE6BjttNUA
